Type,Age,Breed1,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt
1,2,307,1,2,2,1,2,1,2,1,1,0,41327,0,2
2,2,266,3,1,2,2,2,1,2,1,3,0,41330,0,11
2,2,266,2,1,1,1,1,1,2,1,1,0,41326,0,2
2,24,266,2,1,1,1,2,1,1,1,1,0,41401,1,2
2,2,251,1,3,2,1,2,1,2,1,1,100,41326,0,5
1,3,307,2,1,2,1,2,1,2,1,1,0,41326,0,2
1,28,307,1,1,2,1,1,1,1,1,1,0,41326,3,6
1,2,307,2,1,2,2,1,1,2,1,1,0,41326,0,2
1,1,307,1,1,1,1,2,2,2,1,1,0,41326,0,5
1,4,307,2,2,2,2,1,1,3,1,1,0,41326,2,3
1,1,307,3,1,2,1,3,3,2,1,8,0,41326,0,8
1,4,206,1,1,3,2,3,3,3,1,1,0,41326,0,1
2,8,266,2,2,2,1,3,3,1,1,1,0,41326,0,1
1,3,307,1,1,2,2,1,1,2,1,1,0,41326,0,1
1,4,307,2,1,2,2,1,1,2,1,1,0,41326,0,2
2,4,266,2,7,1,1,2,1,2,1,2,0,41325,0,4
2,23,265,2,2,2,2,1,1,2,1,1,0,41401,0,2
2,14,265,2,1,2,2,2,1,1,1,1,200,41401,0,1
2,0,266,3,1,2,1,2,2,2,1,2,0,41326,0,28
2,3,266,2,1,2,1,2,2,2,1,2,0,41326,0,3
2,12,266,2,6,2,1,3,3,1,1,1,0,41326,0,5
1,2,307,3,1,2,1,1,1,2,1,4,0,41401,0,5
1,2,307,2,5,2,1,1,1,2,1,1,0,41327,0,6
1,2,307,3,2,2,1,1,1,2,1,4,0,41326,0,5
1,3,307,2,2,1,1,2,1,3,1,3,0,41326,0,2
2,2,264,3,1,3,2,2,1,2,1,4,0,41401,0,2
1,2,307,2,2,3,1,2,2,1,1,1,0,41401,0,3
2,2,266,2,1,2,1,2,2,2,1,1,0,41327,0,1
1,4,307,1,1,2,2,2,1,2,2,1,0,41326,0,5
1,24,307,1,2,2,3,3,3,3,3,1,0,41330,0,3
1,2,307,1,1,2,2,1,1,3,1,1,0,41324,0,1
1,2,307,1,1,2,1,2,2,2,1,1,0,41326,0,3
2,15,266,2,7,2,1,1,1,1,1,1,0,41326,0,5
1,0,50,1,1,2,1,2,2,2,1,1,0,41401,0,6
2,1,265,1,7,1,2,2,2,2,1,1,0,41324,0,3
1,2,307,3,1,2,1,2,2,2,1,4,0,41326,0,4
1,36,179,1,2,1,2,3,3,2,1,1,0,41326,0,3
1,2,307,2,1,2,2,2,2,2,1,1,0,41326,0,20
1,1,307,2,2,2,1,2,1,2,1,1,0,41326,0,1
1,10,307,1,3,2,2,2,2,2,1,1,0,41326,1,5
1,36,108,2,1,1,3,3,3,1,1,1,0,41336,0,6
1,1,307,1,3,1,1,2,2,2,1,1,0,41326,0,3
2,12,249,2,1,2,1,2,1,2,1,1,0,41326,0,3
1,2,307,2,7,2,1,2,2,2,1,7,0,41330,0,5
2,2,285,2,3,2,3,2,1,2,1,1,700,41326,0,5
2,2,266,3,1,1,1,2,2,2,1,5,0,41326,0,5
2,2,265,2,5,1,2,2,1,2,1,1,0,41326,0,1
2,3,265,1,1,1,2,2,1,2,1,1,0,41326,0,10
2,2,265,2,1,2,2,2,2,2,1,1,50,41326,0,5
2,4,266,1,1,1,1,2,3,2,1,1,0,41326,0,6
2,2,266,1,1,2,1,1,1,2,1,1,0,41326,0,3
2,9,279,2,1,2,3,1,1,2,1,1,10,41326,0,3
1,12,307,2,5,1,3,1,1,3,1,1,0,41330,1,3
1,2,307,1,1,2,2,2,2,2,1,1,0,41327,0,6
2,1,285,1,5,2,3,2,1,2,1,1,100,41326,0,9
1,2,307,1,3,2,1,2,2,2,1,1,0,41326,0,2
1,16,205,1,1,1,3,1,1,1,1,1,180,41326,0,4
2,1,266,2,3,1,2,2,2,2,1,1,0,41326,0,2
1,9,307,1,2,2,1,2,1,2,1,1,0,41326,0,2
1,2,141,2,1,3,2,1,1,2,1,1,0,41326,0,19
2,3,266,2,5,2,1,1,1,2,1,2,0,41326,0,3
2,2,266,2,5,2,1,2,1,2,1,1,0,41401,0,3
2,1,299,2,1,2,2,2,2,2,1,1,0,41326,0,2
1,3,307,1,2,2,1,2,1,2,1,1,0,41326,0,1
1,5,307,2,1,2,1,1,1,2,1,1,0,41401,0,1
2,1,265,2,1,2,2,2,2,2,1,1,0,41326,0,1
1,18,307,1,2,3,1,1,1,1,1,1,0,41326,0,2
1,2,203,1,1,2,2,2,1,2,1,1,50,41326,0,5
1,1,307,2,2,2,1,2,1,2,1,1,1,41327,0,3
2,8,266,2,6,2,1,2,2,1,1,1,0,41326,0,2
1,2,307,2,2,2,2,2,2,2,1,1,0,41401,0,1
2,12,264,2,1,2,2,1,1,2,1,1,150,41326,0,2
2,4,299,2,1,1,2,2,1,1,1,1,100,41330,0,2
2,12,254,2,1,2,2,1,1,1,1,1,0,41401,0,1
1,4,307,2,2,2,1,1,1,2,1,1,100,41326,0,3
1,36,307,2,6,2,1,1,1,1,1,1,50,41326,0,5
2,1,243,2,1,1,1,2,2,2,1,1,0,41345,0,1
2,5,266,1,6,2,1,2,1,2,1,1,0,41401,1,11
1,2,218,2,2,3,2,1,1,2,1,1,0,41326,0,6
1,2,307,2,2,2,1,1,1,2,1,1,0,41326,0,4
2,3,266,1,3,2,2,2,2,2,1,1,0,41326,0,3
2,2,266,1,1,2,1,2,2,2,1,4,0,41336,0,8
1,4,307,2,5,2,2,1,1,2,1,1,0,41326,0,1
2,4,266,1,6,2,1,1,2,2,1,1,0,41326,0,15
2,2,266,1,1,2,1,2,2,2,2,1,0,41326,0,1
1,1,307,1,2,2,2,1,1,2,1,1,0,41326,0,5
1,1,307,3,1,1,1,2,3,3,1,4,50,41336,0,3
1,5,307,2,1,2,2,1,1,2,1,1,0,41326,1,15
1,42,307,2,1,1,1,1,1,1,1,1,0,41326,0,2
1,2,307,2,2,2,2,2,1,2,1,1,0,41326,0,9
1,2,307,2,1,2,1,1,1,2,1,1,0,41326,0,1
1,1,307,1,2,1,1,2,1,2,1,2,0,41326,0,4
2,3,292,1,7,2,1,2,2,2,1,1,0,41326,2,3
1,4,307,2,2,2,1,1,1,2,1,1,0,41326,0,1
1,24,195,2,6,1,2,3,3,3,1,1,0,41326,0,4
2,1,264,1,1,2,2,2,1,2,1,1,0,41326,0,1
2,3,266,1,1,3,1,2,2,2,1,4,0,41326,0,5
1,5,307,1,7,2,1,2,2,2,1,1,0,41326,0,2
2,24,283,2,7,2,1,1,1,2,2,1,1,41326,0,2
1,2,76,1,1,3,1,1,1,2,1,1,300,41336,0,4
2,3,266,2,1,1,1,2,2,2,1,1,0,41401,0,4
2,0,265,3,1,1,1,2,2,2,1,3,0,41401,0,0
1,1,218,2,1,2,2,1,1,2,1,1,200,41326,0,8
1,2,307,2,1,2,2,2,1,2,1,1,0,41326,0,11
1,2,307,1,1,2,1,2,1,2,1,1,0,41327,0,5
1,27,307,2,2,1,1,1,1,1,1,1,0,41326,0,1
2,5,264,3,2,2,3,2,2,2,1,3,0,41326,0,5
1,60,307,1,1,1,1,3,3,1,1,1,0,41326,0,8
2,4,266,2,4,2,1,2,2,2,1,1,0,41327,0,2
1,2,307,1,2,2,1,1,1,2,1,1,0,41326,0,8
2,4,265,2,2,2,2,2,2,2,1,1,0,41326,0,1
1,36,307,3,1,2,2,2,2,1,1,3,0,41401,0,6
2,3,266,2,1,2,1,2,2,2,1,2,0,41401,0,1
2,1,265,1,1,1,2,2,2,2,1,1,0,41401,0,4
1,7,307,1,1,1,1,2,2,2,1,1,50,41326,1,1
1,3,141,2,7,2,1,1,1,2,1,1,0,41326,0,4
1,1,307,1,1,2,3,2,2,2,1,1,0,41327,0,3
1,30,307,2,1,2,1,1,1,1,1,1,0,41326,0,1
1,1,128,3,1,1,2,2,3,3,1,3,0,41401,0,2
2,5,266,3,6,1,1,1,1,1,1,2,0,41401,0,5
1,1,307,3,1,2,2,2,2,2,1,3,0,41401,0,1
1,2,307,2,2,2,1,1,1,2,1,1,0,41326,0,13
2,9,306,1,6,2,2,1,1,1,1,1,0,41401,0,3
1,3,307,1,2,2,1,1,1,2,1,1,0,41326,0,3
2,1,266,2,2,2,1,2,2,2,1,1,80,41401,0,3
2,21,266,2,1,2,2,3,1,1,1,1,0,41326,0,8
2,24,292,2,7,2,3,3,3,3,2,6,0,41326,0,1
1,2,307,1,2,2,2,2,1,2,1,1,0,41401,0,5
2,7,252,1,2,2,1,1,1,2,1,1,0,41401,0,0
1,3,307,3,2,2,1,1,1,3,1,4,0,41326,0,3
2,3,266,3,1,2,2,3,3,3,1,6,0,41401,0,4
2,18,266,2,6,1,1,1,3,1,1,1,30,41324,0,2
1,2,307,1,2,2,2,2,2,2,1,1,0,41401,0,2
1,2,307,2,2,2,2,1,1,2,1,1,0,41326,0,5
2,1,265,1,5,2,2,1,1,2,1,1,0,41401,0,2
1,2,307,2,2,2,1,2,2,2,1,1,0,41326,0,23
2,3,285,1,4,1,2,2,2,2,1,1,0,41326,0,5
2,3,299,2,2,2,1,2,1,2,1,2,0,41326,0,6
1,2,307,1,2,1,1,3,3,3,1,1,0,41326,0,1
1,1,307,2,2,3,1,2,2,2,1,1,0,41326,0,5
1,2,307,2,1,2,2,1,1,2,1,1,0,41326,0,3
2,6,266,3,4,2,2,3,3,1,1,3,0,41336,0,3
1,2,307,2,5,2,1,1,1,1,1,1,0,41326,1,4
1,12,307,2,1,2,2,3,3,1,1,1,0,41327,0,1
2,1,266,1,1,2,1,2,1,2,1,1,30,41326,0,6
1,24,205,1,1,1,2,3,3,3,1,1,0,41401,0,3
2,2,266,3,1,1,1,1,1,2,1,2,80,41401,0,15
1,4,307,1,1,3,2,1,1,1,1,1,0,41326,0,2
2,1,266,1,1,2,1,2,1,2,1,2,100,41326,0,14
2,24,266,2,4,2,1,3,3,2,1,1,1,41324,0,0
1,24,307,2,1,3,1,1,1,1,1,1,0,41326,0,1
2,6,266,2,1,2,1,1,1,1,1,1,0,41401,3,3
2,3,247,1,1,2,1,1,1,2,1,1,450,41326,0,1
2,1,266,1,2,2,1,2,2,2,1,2,0,41332,1,4
2,3,266,1,4,1,1,2,1,2,1,1,0,41401,0,1
2,1,266,1,2,1,1,2,2,2,1,1,0,41401,0,2
1,2,307,2,2,2,2,2,2,2,1,1,0,41401,0,2
2,23,264,1,6,3,3,1,1,2,1,1,0,41326,0,4
2,1,285,2,1,1,2,2,1,2,1,1,0,41401,0,2
1,36,218,2,2,2,3,1,1,1,1,1,0,41326,0,3
2,4,266,2,1,2,1,2,2,2,1,1,0,41326,0,4
2,1,299,3,1,1,1,2,2,2,1,4,0,41336,0,7
1,4,307,2,2,2,1,1,1,2,1,1,0,41326,0,16
1,12,218,1,5,1,3,1,1,1,1,1,300,41326,0,1
1,1,307,1,2,3,2,3,1,2,1,1,0,41326,0,4
2,3,249,1,6,3,2,2,1,2,1,1,0,41401,0,3
2,2,292,3,1,2,2,2,2,2,1,2,0,41326,0,5
2,24,266,1,3,2,1,1,1,1,1,1,0,41326,0,5
2,4,266,2,1,2,1,2,3,2,2,1,0,41326,0,1
1,12,307,2,2,2,1,1,1,1,1,1,250,41326,0,4
2,3,265,1,1,1,2,2,2,2,1,1,0,41326,0,1
1,2,307,1,2,2,1,1,1,2,1,1,0,41326,0,6
1,2,307,1,1,2,2,1,1,2,1,1,0,41326,0,7
1,1,307,2,2,2,1,2,2,2,1,1,0,41332,0,6
2,8,265,2,2,2,2,3,3,1,1,1,0,41326,0,3
2,3,265,3,1,2,2,2,2,2,1,3,50,41327,0,5
2,5,266,1,3,2,1,2,1,2,1,1,0,41401,0,5
2,40,250,2,1,2,2,3,1,2,1,1,0,41327,0,3
2,2,266,2,2,2,1,2,1,2,1,1,0,41330,0,3
2,3,266,3,2,2,1,1,1,1,1,5,100,41326,0,5
1,2,307,3,1,2,1,1,1,2,1,2,0,41326,1,4
1,48,307,2,2,2,1,1,1,1,1,1,0,41401,0,1
1,18,307,1,1,2,1,1,1,1,1,1,300,41326,0,1
2,2,266,2,1,1,1,2,2,2,1,1,0,41401,0,3
2,3,292,1,1,2,1,2,1,1,1,1,0,41401,0,9
1,3,307,3,1,2,1,2,2,2,1,2,0,41326,0,2
2,24,276,1,1,3,3,3,3,3,2,1,0,41401,0,2
1,12,307,2,1,2,1,1,1,1,1,1,0,41326,0,7
1,2,307,1,2,2,1,1,1,3,1,2,0,41326,0,5
1,6,307,3,2,2,1,1,1,1,1,2,0,41326,0,8
1,2,307,2,2,2,1,2,1,2,1,1,0,41326,0,4
1,72,141,2,1,3,2,3,3,1,1,1,0,41326,0,2
1,3,26,1,1,2,1,3,3,2,1,1,0,41326,0,3
1,1,307,3,1,2,1,3,3,3,1,11,0,41336,0,0
2,12,292,2,2,2,2,3,3,3,2,1,0,41326,0,1
2,1,265,2,1,2,1,2,1,2,1,1,0,41326,0,6
1,10,189,1,1,3,1,1,1,2,1,1,500,41336,0,1
1,4,307,2,2,2,1,1,1,1,1,2,100,41326,0,2
1,3,307,1,1,2,2,2,1,2,1,1,0,41336,0,1
2,7,250,1,1,2,1,1,1,2,1,4,0,41327,0,2
1,1,307,3,1,2,2,2,2,2,1,4,0,41326,0,9
2,4,266,1,6,2,1,1,1,2,1,1,0,41326,0,3
1,1,307,2,1,1,1,1,1,3,1,2,50,41401,0,1
1,11,69,1,5,2,3,1,1,2,1,1,200,41326,0,3
1,3,307,2,1,2,2,1,1,2,1,1,0,41326,0,3
1,4,307,2,1,3,2,2,2,2,1,1,0,41401,0,5
2,5,266,3,6,1,1,1,1,1,1,2,0,41401,0,6
1,3,307,1,1,2,1,2,1,2,1,1,50,41336,0,1
2,2,292,1,3,1,2,2,2,2,1,1,0,41326,0,1
2,4,264,2,1,3,3,1,1,1,1,1,0,41330,0,5
2,4,306,1,1,3,1,1,1,2,1,1,0,41401,0,5
2,1,265,1,1,2,2,2,1,2,1,1,0,41326,0,8
2,12,266,1,7,3,1,1,1,1,1,1,0,41326,0,2
1,4,307,2,2,1,1,2,2,2,2,2,0,41326,0,4
1,72,307,1,1,2,2,3,3,2,1,1,0,41401,0,2
1,3,307,1,2,1,1,2,2,2,1,1,0,41401,0,3
2,24,266,2,2,2,1,2,3,1,1,2,0,41401,0,3
2,5,266,2,1,1,1,1,2,1,1,1,100,41401,0,2
1,7,307,1,1,2,1,1,1,3,1,1,0,41336,0,2
1,6,307,2,1,3,1,1,1,2,1,1,50,41332,0,3
2,3,266,2,6,2,1,2,1,2,1,1,0,41336,0,3
2,0,266,1,4,2,1,2,2,2,1,2,0,41326,0,10
1,8,307,1,2,3,1,1,1,2,1,1,0,41326,0,5
1,24,307,1,2,2,1,1,1,2,1,1,0,41401,0,2
2,28,241,3,7,2,1,2,2,2,1,4,0,41326,1,4
2,12,299,2,6,3,1,3,1,1,1,6,0,41326,0,2
1,10,206,3,1,3,3,1,1,1,1,3,0,41326,0,4
2,24,266,3,1,1,1,2,2,1,1,6,0,41330,0,4
2,2,266,1,2,2,2,2,2,2,1,1,0,41326,0,1
2,0,266,3,1,1,1,2,2,2,1,2,0,41401,0,0
2,10,265,1,7,2,2,3,3,2,1,1,0,41326,0,1
1,24,307,2,2,1,1,2,2,2,1,1,0,41401,0,0
1,60,179,2,5,1,1,1,1,3,1,1,0,41326,0,5
1,2,307,2,2,2,1,1,1,2,1,1,0,41326,0,2
1,5,307,3,1,1,1,2,2,2,1,4,1,41325,0,5
2,17,283,2,2,2,1,1,1,2,1,1,0,41401,0,1
2,1,266,1,1,2,1,2,2,2,1,1,15,41326,0,7
2,18,285,2,5,2,2,3,1,2,1,2,0,41326,0,5
1,3,141,1,1,2,1,2,1,2,1,1,0,41326,0,4
2,7,247,1,1,1,1,1,1,2,1,1,250,41330,0,5
1,4,307,2,2,2,1,1,3,2,1,1,0,41326,0,1
2,2,266,3,1,2,1,2,1,2,1,3,0,41326,0,3
2,11,266,1,2,2,1,1,1,1,1,1,0,41401,0,6
1,1,307,1,1,2,1,1,1,2,1,1,0,41326,0,4
1,6,307,2,2,2,1,1,1,2,2,1,0,41401,0,4
1,1,307,2,2,1,1,2,2,2,1,1,0,41401,0,3
1,1,307,2,1,1,2,2,2,2,1,2,0,41326,0,4
2,7,285,1,1,3,3,1,1,2,1,1,0,41326,0,5
1,2,307,2,2,1,1,1,1,2,1,1,0,41401,0,2
2,2,265,2,5,2,2,2,2,2,1,1,0,41326,0,3
2,3,265,2,1,2,1,2,2,2,1,1,0,41326,0,2
1,2,307,1,2,2,1,2,2,2,1,1,20,41327,0,1
2,14,265,2,4,2,2,2,1,2,1,1,0,41401,0,4
2,2,265,1,1,1,2,2,2,2,1,3,0,41401,0,2
1,24,307,2,2,2,2,3,3,3,1,1,0,41326,0,1
1,1,307,1,2,2,2,2,1,2,1,1,0,41326,0,1
1,1,307,2,2,2,1,2,1,2,1,1,0,41326,0,11
1,1,307,2,2,2,2,2,1,2,1,1,0,41401,0,16
2,0,266,1,1,1,1,2,2,2,1,1,0,41326,0,2
1,1,307,3,1,1,1,2,1,2,1,9,30,41326,0,0
1,42,130,3,1,2,2,1,1,1,1,2,0,41326,0,4
1,2,307,2,2,2,2,1,1,2,1,1,350,41336,0,2
2,9,250,2,1,1,1,2,1,1,1,1,0,41326,0,1
2,4,266,1,1,2,1,3,3,3,1,1,0,41326,1,11
1,1,307,2,5,2,1,2,1,1,1,1,0,41326,0,3
1,36,20,2,1,2,1,1,1,3,1,1,0,41401,0,1
2,4,266,2,1,2,1,2,1,2,1,1,0,41326,0,4
1,2,307,2,1,2,1,3,3,2,1,1,0,41326,0,1
2,5,289,1,6,2,1,1,1,1,1,1,150,41326,0,3
1,3,307,2,2,2,1,1,1,2,1,1,0,41401,0,5
1,1,307,2,2,2,2,1,1,2,1,1,0,41326,0,4
1,2,307,1,2,2,1,1,1,2,1,1,0,41326,0,3
2,16,266,1,3,3,1,1,1,1,1,1,0,41326,0,4
2,2,266,2,1,2,1,2,2,2,1,1,0,41326,0,2
1,1,307,1,1,2,3,2,2,2,1,1,0,41327,0,2
1,4,307,2,2,2,1,1,1,2,1,1,0,41326,0,5
1,36,307,1,1,2,2,2,2,2,1,1,0,41330,0,5
2,1,292,2,6,2,2,2,2,2,1,1,0,41326,0,1
1,7,307,1,1,2,1,1,1,1,1,1,0,41401,0,1
2,4,266,1,1,1,1,2,1,2,1,1,0,41327,0,4
1,35,205,1,1,2,2,1,1,1,1,1,188,41326,0,3
1,2,307,2,2,2,1,1,1,1,1,1,50,41327,0,9
1,4,18,2,2,2,1,3,3,2,1,1,0,41326,0,4
2,2,266,2,1,2,1,2,1,2,1,1,0,41401,0,1
1,6,218,3,5,2,2,1,1,3,1,3,100,41325,0,3
1,3,227,1,2,2,1,1,1,2,1,1,0,41401,0,1
1,1,307,2,1,2,1,3,3,2,1,1,0,41326,0,1
2,0,266,3,1,1,1,2,2,2,1,3,0,41326,0,6
1,2,307,2,3,2,1,1,1,2,2,1,0,41336,1,10
2,1,266,1,6,2,1,2,2,2,1,1,0,41401,0,1
2,1,266,1,1,1,1,2,2,2,1,1,0,41326,0,3
1,36,218,2,1,1,1,1,1,1,1,1,0,41326,0,5
1,36,195,2,1,1,1,1,1,1,1,1,0,41326,0,2
2,3,266,2,2,1,1,2,2,2,2,1,0,41326,0,6
2,1,266,3,2,1,2,2,2,2,1,5,0,41326,0,7
1,2,307,1,1,2,1,1,1,2,1,1,0,41326,0,7
1,24,307,3,1,2,1,2,2,1,1,2,0,41326,0,0
2,2,266,1,1,2,1,2,2,2,1,1,0,41326,0,6
1,24,307,2,1,3,2,1,1,1,2,1,0,41401,0,2
2,3,285,1,3,1,2,1,1,2,1,1,200,41401,0,4
1,1,307,1,1,2,2,2,1,2,1,1,0,41326,0,1
2,2,266,1,7,2,1,2,2,2,1,2,0,41401,0,1
2,2,266,2,1,2,1,2,1,2,1,1,0,41326,0,11
2,3,265,3,1,1,2,1,1,2,1,5,0,41326,0,8
1,9,78,2,1,2,1,1,1,1,1,1,0,41326,0,2
1,2,307,2,1,2,2,2,1,2,1,1,0,41326,0,5
1,3,218,2,5,2,2,2,1,2,1,1,150,41401,0,8
2,5,299,1,4,2,3,2,2,2,1,1,0,41326,0,2
1,24,307,2,7,2,1,1,1,1,1,1,0,41330,0,5
2,2,292,1,2,1,1,2,2,2,1,1,0,41401,0,3
2,1,285,2,7,2,3,2,2,2,1,1,800,41326,0,3
1,30,195,2,6,1,2,1,1,2,1,1,0,41401,0,4
2,2,266,2,5,2,1,1,1,2,1,2,0,41326,0,12
1,1,141,1,2,2,1,3,3,2,1,1,0,41326,0,1
1,0,307,3,1,3,1,3,3,3,1,2,0,41326,0,4
1,3,307,2,1,3,1,1,1,1,1,1,0,41326,0,1
1,12,307,1,1,2,2,3,3,3,1,1,0,41401,0,2
1,24,307,2,1,2,2,2,2,2,1,2,0,41326,0,2
1,2,307,2,2,2,1,2,2,2,1,1,0,41326,0,9
2,2,266,3,1,1,2,2,2,2,1,4,0,41326,0,2
2,3,266,2,2,2,1,2,1,2,1,1,0,41326,0,4
1,4,141,2,1,2,1,2,1,2,1,4,0,41326,0,2
2,2,266,2,1,1,1,2,2,2,1,1,50,41326,0,3
1,120,141,1,1,3,2,1,1,1,1,2,0,41326,0,3
2,2,265,2,3,2,2,2,1,2,1,1,50,41327,0,2
1,2,307,2,1,2,1,2,1,2,1,2,0,41327,0,3
1,4,307,1,7,2,1,1,1,2,1,1,0,41326,0,1
2,4,288,2,1,1,3,2,2,3,1,1,250,41326,0,3
2,60,292,2,2,3,1,1,1,1,1,1,0,41401,0,2
1,1,307,1,1,2,1,2,2,2,1,1,0,41326,0,8
2,60,254,2,1,2,1,1,1,1,1,1,0,41326,3,10
1,2,307,2,1,2,2,1,1,2,1,1,0,41326,0,6
2,6,266,2,6,2,1,3,3,3,1,1,0,41327,0,7
1,8,307,2,1,2,1,1,1,1,1,1,0,41401,0,2
1,2,307,2,2,2,2,2,1,2,1,1,0,41326,0,3
2,6,266,1,4,2,1,2,2,2,1,1,0,41326,0,2
1,2,307,3,1,2,1,2,2,3,1,3,0,41326,0,8
1,2,307,3,2,2,2,2,2,2,1,4,0,41326,0,8
2,2,242,1,5,3,3,3,3,3,1,1,350,41326,0,2
1,1,307,3,2,3,1,2,2,2,1,3,0,41326,0,5
2,10,299,1,1,2,2,1,1,1,1,2,0,41401,1,7
2,2,241,3,1,1,1,2,2,2,1,3,0,41330,0,5
2,4,266,2,1,1,1,2,2,2,1,1,0,41401,0,1
1,2,307,2,2,2,2,3,3,3,1,1,0,41326,0,2
1,2,307,3,1,2,1,2,2,2,1,6,0,41326,0,5
2,1,266,1,2,2,1,2,2,2,1,1,15,41326,0,5
1,5,307,2,1,2,1,1,1,2,1,6,72,41336,0,20
1,2,307,2,2,2,2,1,1,1,1,1,0,41326,0,11
1,2,307,2,2,2,2,1,1,2,1,1,100,41326,0,1
2,24,265,2,1,2,2,3,3,3,1,1,0,41401,0,1
2,2,254,2,1,2,2,2,2,2,1,1,0,41401,0,4
1,4,307,2,2,1,1,2,2,1,1,1,30,41326,0,1
2,2,254,2,1,1,1,2,2,2,1,1,50,41326,0,5
2,3,266,2,1,2,2,2,1,2,1,1,0,41401,0,29
1,8,307,2,7,2,1,1,1,1,1,1,0,41326,1,1
1,12,307,1,1,2,2,2,2,2,1,1,0,41326,0,5
2,3,266,1,1,2,1,2,2,2,1,1,0,41332,0,3
2,2,266,1,1,1,1,2,3,2,1,1,0,41326,0,1
2,3,266,1,4,3,2,1,1,2,1,1,0,41401,0,1
1,4,307,2,1,2,1,1,1,2,1,1,0,41326,0,4
2,9,265,2,4,3,1,2,1,1,1,1,0,41336,0,4
1,12,307,1,2,1,1,2,1,2,1,1,0,41336,0,2
1,57,150,1,2,3,1,1,1,2,1,1,0,41326,0,4
1,12,109,1,3,3,3,1,1,2,1,1,0,41326,0,1
1,2,307,1,6,1,1,1,1,2,1,1,0,41330,0,6
2,1,266,3,3,1,1,2,2,2,1,4,0,41326,0,3
2,12,266,2,4,2,1,2,2,2,1,4,0,41401,1,2
2,8,268,2,1,2,1,3,2,1,1,2,0,41330,0,3
1,1,141,2,1,2,1,2,2,2,1,1,0,41325,0,1
2,1,266,2,1,2,1,2,1,2,1,1,0,41401,0,2
2,11,299,1,1,2,2,3,3,3,1,1,0,41327,0,4
1,6,307,2,5,2,2,2,1,2,1,1,0,41401,0,6
1,2,307,2,5,2,1,2,2,2,1,1,0,41401,0,5
2,2,266,3,1,2,2,2,2,2,1,5,0,41326,0,10
1,36,179,2,5,1,1,1,1,3,1,1,400,41401,0,1
2,2,299,1,1,2,1,2,1,2,1,1,0,41401,0,4
2,2,266,2,2,2,1,2,2,2,1,1,0,41326,0,3
2,2,266,2,1,2,1,2,2,2,1,1,0,41326,0,4
1,1,307,3,7,3,2,2,2,2,1,2,0,41326,0,4
1,3,20,3,1,2,1,2,1,2,1,2,0,41326,0,3
2,30,299,1,5,4,2,1,1,1,1,1,0,41326,0,5
2,36,266,2,1,1,1,1,1,1,1,1,0,41326,0,6
1,3,307,2,2,1,1,2,1,2,1,1,0,41326,0,5
2,6,277,2,2,1,1,2,2,2,3,1,0,41401,0,4
1,6,307,2,2,2,1,1,1,1,3,1,0,41401,0,6
1,2,307,2,1,2,2,1,1,2,1,1,0,41326,0,3
2,4,254,2,2,2,2,1,1,2,1,1,150,41326,0,1
1,3,307,2,2,2,1,1,1,2,1,1,0,41327,0,4
2,24,265,2,4,2,2,2,1,2,1,1,0,41326,0,2
1,2,307,1,1,2,2,1,1,2,1,1,0,41326,0,2
2,18,285,3,2,1,2,1,1,2,1,2,0,41345,0,2
2,36,265,1,2,3,2,2,1,2,1,1,0,41327,0,1
1,8,307,2,1,2,1,1,1,1,1,1,0,41326,0,3
2,1,266,2,1,2,1,2,2,2,1,1,0,41326,0,1
2,3,243,2,2,1,1,1,1,2,1,1,0,41336,0,1
1,4,307,2,2,1,1,1,1,2,1,2,0,41326,0,1
2,1,266,3,1,2,1,2,2,3,1,3,0,41326,0,2
2,12,292,2,2,2,1,2,2,2,1,1,0,41326,0,4
1,3,307,1,2,1,1,2,2,2,1,1,0,41326,0,5
2,1,266,2,1,1,1,2,2,2,1,1,20,41326,0,5
1,3,307,2,1,1,2,3,3,2,1,1,0,41401,0,2
2,2,266,2,6,2,1,2,1,2,1,1,0,41326,0,13
2,5,292,2,7,2,2,2,1,2,1,1,0,41326,0,1
1,1,141,1,1,2,1,2,2,2,1,1,0,41325,0,2
2,4,266,2,1,1,2,2,2,2,1,1,0,41401,0,5
2,48,264,3,1,3,3,1,1,2,1,3,0,41326,0,5
1,8,307,2,2,2,1,2,2,2,2,1,0,41324,0,1
1,1,307,2,1,2,2,2,2,3,1,1,0,41326,0,3
2,2,265,2,1,2,2,2,2,2,1,1,0,41326,0,3
2,2,266,3,2,1,1,2,1,2,1,5,0,41401,0,5
1,2,307,3,2,1,1,2,2,2,1,2,0,41401,0,3
1,3,307,2,1,2,2,1,1,2,1,1,0,41326,0,2
1,2,307,2,1,2,1,1,1,1,1,1,0,41326,0,14
1,1,307,1,2,2,1,2,2,2,1,1,0,41330,0,5
1,2,307,2,2,2,1,2,2,2,1,1,0,41401,0,1
2,2,303,3,1,2,1,2,2,2,1,3,0,41401,0,9
1,3,307,2,1,2,1,2,1,2,1,1,0,41326,0,2
1,12,75,2,3,1,1,3,3,3,1,1,0,41401,0,5
2,2,266,2,4,1,1,3,3,3,1,3,0,41326,0,5
2,18,266,2,6,1,1,2,1,1,1,4,0,41327,1,2
2,2,266,2,6,2,1,2,1,2,1,1,0,41326,0,3
