Type,Age,Breed1,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,PhotoAmt,AdoptionSpeed
2,3,265,3,1,2,2,2,2,2,1,3,0,41326,0,3
2,7,252,1,6,2,2,2,1,3,1,1,0,41327,2,4
2,1,254,2,2,2,2,2,2,2,1,1,0,41326,2,0
2,3,266,2,1,2,1,1,1,2,1,1,0,41326,1,4
1,3,60,3,5,2,1,1,1,2,1,2,0,41326,6,3
1,12,307,1,5,2,2,3,3,2,2,1,0,41326,8,4
1,36,147,2,7,1,1,1,1,1,1,1,200,41326,4,1
1,3,307,2,2,2,1,2,1,2,1,1,0,41330,1,2
2,1,299,1,3,1,1,2,2,2,1,1,0,41326,3,1
2,3,266,2,1,1,1,2,2,3,2,1,0,41326,0,4
1,2,307,2,1,2,3,1,1,2,1,1,0,41326,5,2
1,9,307,1,2,2,2,1,1,2,1,1,0,41326,4,4
1,5,307,2,1,2,1,3,3,3,1,1,0,41401,2,4
2,2,266,2,1,2,1,2,2,2,1,1,0,41326,2,3
2,3,265,2,1,2,2,2,1,2,1,1,0,41326,2,3
1,3,307,2,1,2,1,2,1,2,1,2,200,41326,4,4
1,24,307,1,2,2,1,1,1,1,1,1,0,41326,8,4
1,24,119,1,7,3,2,1,1,1,1,1,0,41326,1,3
1,36,103,1,1,3,2,1,1,1,1,1,0,41330,1,1
1,1,307,3,1,2,1,1,1,1,1,2,0,41330,3,3
2,3,271,2,5,1,1,2,1,2,1,1,0,41401,5,2
1,84,141,2,2,3,1,1,1,1,1,1,0,41401,1,4
2,6,249,3,4,2,1,2,2,2,1,5,0,41336,3,1
2,2,266,1,4,1,2,2,2,2,1,1,0,41326,3,1
2,2,265,1,1,2,2,2,2,3,1,1,0,41326,2,2
2,4,266,2,2,2,1,2,2,2,1,1,0,41326,3,2
2,12,266,2,2,2,1,1,1,2,1,1,0,41335,3,1
1,2,307,1,1,2,2,2,2,2,1,5,0,41327,1,3
1,2,173,1,2,2,1,1,1,2,1,6,0,41326,6,2
2,2,299,2,1,2,2,2,1,2,1,1,0,41326,5,2
2,2,266,1,6,1,1,2,2,2,1,1,0,41326,4,2
1,1,307,1,2,2,2,2,2,2,1,1,0,41326,3,0
1,2,307,1,1,2,2,2,2,2,1,2,0,41401,2,2
2,12,265,2,2,2,2,1,1,2,1,1,0,41326,5,4
2,5,266,2,2,1,1,1,1,2,1,1,0,41336,2,1
2,5,265,1,1,2,2,2,1,2,1,1,0,41326,2,3
2,2,306,1,1,3,2,2,1,3,1,1,0,41326,3,1
1,10,205,2,1,1,2,3,3,3,1,1,0,41326,1,1
1,0,50,1,2,2,1,2,2,2,1,1,0,41401,4,3
1,1,307,3,2,1,1,2,2,2,1,8,0,41401,5,2
1,2,307,1,7,2,1,2,1,3,1,1,0,41326,3,4
1,36,213,2,3,1,1,1,1,1,1,1,0,41401,4,2
2,24,282,1,1,3,3,3,3,2,1,1,0,41326,5,4
1,72,307,1,5,2,2,1,1,2,1,1,0,41327,2,0
1,2,307,1,1,1,1,2,2,2,1,1,0,41401,1,4
2,6,266,2,4,2,1,2,2,2,1,1,20,41361,1,1
1,2,307,2,1,2,1,2,1,2,1,1,0,41401,1,2
1,1,307,2,2,2,1,2,2,2,1,1,0,41401,14,3
2,2,265,2,4,1,2,2,2,2,1,2,0,41326,6,2
1,7,20,2,1,2,1,1,1,1,1,1,500,41326,10,3
2,4,265,1,7,2,2,1,1,1,1,1,0,41326,5,2
1,2,307,3,1,2,1,1,1,1,1,2,200,41326,7,2
1,1,307,3,1,2,2,2,2,2,1,6,0,41326,1,4
1,3,307,1,1,3,1,2,1,2,1,1,50,41332,4,4
2,12,295,3,2,2,2,1,1,1,1,2,0,41336,5,4
2,1,266,2,6,2,1,3,3,3,1,1,0,41326,3,0
1,36,307,1,6,1,2,3,3,1,1,2,0,41326,6,3
2,3,266,2,1,1,1,2,2,2,1,1,0,41326,3,4
2,14,266,1,3,2,1,1,1,1,1,2,0,41401,10,3
2,22,266,2,2,2,2,1,1,1,1,1,0,41401,1,2
1,24,307,1,1,4,2,3,3,3,2,1,0,41401,1,3
1,3,307,1,2,2,2,1,1,3,1,1,0,41324,1,4
1,2,307,2,1,2,2,1,1,2,1,1,0,41326,6,1
2,4,265,2,3,3,2,2,1,1,1,1,0,41401,2,3
2,12,243,3,1,2,2,2,2,2,1,4,25,41326,1,3
1,4,307,2,2,2,1,1,1,2,1,1,50,41326,4,3
1,2,307,2,3,2,1,1,1,2,2,1,0,41336,10,2
2,36,292,2,1,2,1,2,1,2,1,1,0,41327,1,2
1,4,307,2,1,3,2,1,1,1,1,1,0,41326,7,1
2,0,266,2,5,2,1,3,3,3,3,1,0,41401,2,4
2,6,292,2,2,1,1,2,3,3,1,1,0,41326,2,1
2,6,266,1,3,2,1,1,1,2,1,1,0,41401,3,1
1,2,307,2,2,1,2,2,1,1,1,1,0,41326,0,4
2,7,265,2,1,2,2,2,1,2,1,1,0,41401,5,4
2,4,266,1,1,2,1,1,1,2,1,1,0,41401,2,3
1,48,307,1,5,1,3,1,1,3,1,2,0,41401,5,4
1,2,307,2,1,2,1,2,2,2,3,2,0,41401,2,2
2,12,266,2,2,2,2,2,2,3,1,1,0,41326,5,4
2,5,265,2,5,2,2,2,1,2,1,1,0,41326,5,1
1,12,307,2,4,2,2,1,1,1,1,1,0,41401,4,3
2,2,266,1,3,2,1,1,1,2,1,1,0,41326,1,1
1,2,307,2,1,2,1,2,1,2,1,1,0,41401,3,2
2,12,265,2,4,2,2,3,3,1,1,1,0,41401,4,4
2,2,266,2,1,2,1,2,2,2,1,1,50,41326,3,2
1,3,307,2,5,2,2,1,1,2,1,1,0,41326,4,1
2,6,266,2,4,2,1,1,1,1,1,1,100,41401,4,4
1,12,307,2,2,2,2,1,1,1,1,1,0,41326,3,3
1,2,307,2,2,2,1,3,3,2,1,1,0,41326,1,2
1,5,141,2,3,2,1,1,1,2,1,1,0,41326,1,1
1,2,307,2,2,2,2,2,1,2,1,1,0,41326,9,2
2,12,266,3,1,2,3,2,2,2,1,4,0,41401,2,1
1,2,103,2,1,2,2,2,1,3,1,1,0,41327,1,1
2,2,266,2,1,2,1,2,2,2,1,1,0,41401,6,4
1,30,307,1,2,2,1,3,3,3,1,1,20,41326,1,4
1,2,148,1,1,2,1,2,2,2,1,1,0,41326,1,1
2,2,266,1,1,1,1,2,2,2,1,1,0,41326,2,4
1,2,307,2,1,2,1,2,2,2,1,2,0,41330,1,4
2,3,266,3,1,1,1,2,2,2,1,3,0,41326,5,4
2,4,266,1,1,1,1,2,2,2,1,1,0,41326,3,4
2,9,264,2,7,2,2,1,1,1,1,1,0,41326,3,1
2,6,254,2,1,2,2,2,2,2,1,1,0,41326,1,3
1,84,307,2,2,2,1,1,1,1,1,1,0,41401,16,3
2,5,266,2,1,2,1,1,1,1,1,1,0,41401,6,4
2,12,266,2,1,2,1,2,1,1,1,1,30,41326,3,4
2,2,299,3,2,2,1,2,2,2,1,5,0,41401,5,2
1,6,307,2,5,2,2,1,1,2,1,1,0,41326,1,4
1,2,307,1,2,2,1,2,2,2,1,1,0,41401,2,0
2,10,266,3,3,1,2,2,2,1,1,7,0,41415,3,4
1,12,307,2,1,2,2,1,1,1,1,1,0,41332,3,4
2,3,266,2,1,2,1,1,3,2,1,1,0,41326,5,4
1,9,19,2,2,2,1,1,1,2,1,1,0,41326,4,3
2,3,266,1,6,2,1,2,1,2,1,1,30,41326,1,2
2,1,266,1,1,1,1,2,2,2,1,1,0,41401,4,1
1,3,307,1,1,2,1,1,1,2,1,1,0,41401,6,2
1,4,307,1,1,3,1,1,1,1,1,1,0,41330,10,3
1,2,307,1,1,2,2,1,1,2,1,1,0,41326,5,2
1,8,307,2,2,2,1,1,1,1,1,1,0,41327,3,4
1,1,307,2,1,2,1,2,2,2,1,1,0,41330,2,3
2,10,266,2,6,2,1,1,1,1,1,1,0,41401,3,2
2,4,254,2,1,2,1,1,1,2,1,2,0,41326,3,1
2,11,266,1,1,3,1,1,1,1,1,1,0,41401,3,4
2,2,266,2,6,2,1,1,1,2,1,1,0,41326,9,1
1,1,307,3,1,1,1,2,2,2,2,2,0,41326,3,4
1,2,307,1,4,2,1,3,3,3,1,4,0,41401,1,1
2,1,264,2,1,2,3,2,2,2,1,1,0,41326,4,0
2,2,266,3,1,2,1,2,1,2,1,2,0,41326,7,2
2,1,265,3,3,1,1,2,2,2,1,3,0,41326,5,2
2,3,266,3,2,2,1,2,2,2,1,10,0,41326,0,1
1,2,26,2,1,2,2,1,1,2,1,1,150,41401,6,1
2,9,265,1,3,1,2,2,2,2,1,1,0,41401,4,4
2,3,265,2,1,2,2,2,2,2,1,1,30,41325,4,4
2,1,266,3,4,1,1,2,2,3,1,3,0,41332,3,4
1,24,39,1,1,2,3,2,1,1,1,1,0,41326,2,1
2,9,266,1,2,2,1,2,2,2,1,1,0,41324,4,4
2,8,266,3,2,2,1,2,1,2,1,3,0,41327,2,1
1,1,307,3,1,2,1,3,3,3,1,7,0,41326,5,4
2,0,299,2,2,2,1,2,2,2,1,1,0,41326,3,2
2,2,266,3,1,2,2,2,1,2,1,2,0,41401,4,3
2,24,283,1,1,2,1,1,1,3,2,1,0,41401,3,4
1,12,307,2,2,1,2,1,1,3,1,1,0,41401,3,4
1,24,213,1,2,2,2,1,1,2,1,1,0,41326,5,4
1,4,307,2,1,2,1,2,1,2,1,1,0,41326,5,3
1,5,307,2,5,2,1,1,1,2,1,1,0,41326,1,2
2,3,265,2,3,2,2,2,2,2,1,1,0,41326,3,1
2,1,266,2,1,1,1,3,1,2,1,1,0,41401,3,3
1,36,20,2,1,2,1,1,1,1,1,1,250,41326,3,2
1,24,307,1,3,2,1,1,1,1,1,1,80,41326,20,4
1,0,307,3,2,2,1,2,2,2,1,7,0,41326,9,3
1,2,307,2,2,2,1,1,1,2,1,1,0,41401,5,1
1,9,202,2,1,3,2,1,1,1,1,1,0,41326,1,4
1,3,239,2,2,2,1,3,3,2,1,1,0,41326,2,3
1,2,307,1,7,2,1,1,1,2,1,2,0,41401,11,2
1,3,60,1,1,1,1,2,2,2,1,2,0,41326,2,2
2,2,292,3,5,2,1,2,1,2,1,2,0,41326,1,1
2,84,285,2,1,2,2,3,3,1,1,1,50,41326,3,2
1,2,103,1,2,2,1,1,1,1,1,1,0,41336,0,1
2,1,265,1,5,3,2,2,1,2,1,1,80,41326,5,1
2,4,265,2,4,2,2,2,1,2,1,1,0,41326,5,4
1,4,213,1,1,2,2,3,3,3,1,1,50,41326,4,3
2,1,265,3,2,1,1,2,2,2,1,3,0,41401,2,2
1,1,307,3,1,2,2,2,1,2,1,3,0,41326,5,1
2,9,266,2,6,2,1,2,1,2,1,1,0,41336,1,4
2,2,266,1,7,1,1,1,1,2,1,1,0,41326,3,2
1,12,307,1,2,2,2,1,1,1,1,1,0,41326,2,2
2,3,266,1,1,1,1,2,1,2,1,1,0,41332,6,2
1,2,307,2,1,1,1,2,2,2,1,1,0,41326,1,4
2,6,266,1,2,2,1,3,2,2,2,1,0,41326,4,4
1,36,147,2,7,1,1,3,3,3,1,1,50,41326,2,0
1,2,307,2,2,2,1,3,1,2,1,1,0,41401,5,2
2,3,266,2,2,2,1,2,2,2,1,1,0,41326,2,2
1,3,307,2,2,2,1,3,3,2,1,1,0,41326,2,3
1,10,128,1,1,1,1,1,1,2,1,1,500,41326,4,2
2,2,265,2,6,1,2,2,1,2,1,1,0,41401,5,1
2,2,266,2,3,2,2,2,2,2,1,1,0,41326,5,1
1,108,218,2,2,1,2,1,1,1,1,1,200,41401,1,4
1,72,103,2,1,3,2,2,1,3,2,1,0,41326,2,3
1,48,307,2,2,2,1,3,3,1,1,2,0,41330,3,4
1,2,185,2,7,2,2,1,2,1,1,1,0,41401,6,3
1,3,307,1,2,2,1,2,1,2,1,2,0,41327,5,4
1,84,179,1,2,1,3,1,1,2,2,1,0,41327,2,3
1,10,307,1,1,2,2,1,1,2,1,1,0,41401,1,4
1,3,307,2,2,3,1,2,1,2,1,1,0,41325,6,4
1,6,78,2,1,3,1,3,3,2,1,1,0,41401,5,3
1,2,239,1,2,2,1,3,3,2,1,1,0,41326,2,3
1,24,307,1,1,2,2,1,1,1,1,1,0,41326,5,4
2,7,265,2,2,2,2,2,1,2,1,1,0,41326,3,4
1,12,39,2,1,2,1,1,1,1,1,1,0,41326,8,4
1,1,218,2,2,2,1,2,1,2,1,1,0,41326,7,3
1,4,307,2,1,1,1,3,3,3,1,1,0,41326,2,4
1,3,141,2,1,3,2,1,1,2,1,1,0,41326,9,3
2,8,265,2,1,2,2,1,1,2,1,1,0,41401,3,2
1,2,307,2,1,2,1,2,1,2,1,1,0,41326,1,1
1,1,307,2,1,2,2,2,2,2,1,1,0,41401,6,2
2,2,266,3,3,2,1,2,2,2,1,2,0,41401,1,4
2,3,266,2,1,2,1,2,1,2,1,1,0,41326,4,4
1,24,307,1,2,2,1,3,3,2,1,1,0,41326,2,3
1,18,307,2,1,1,3,3,1,3,1,1,0,41330,3,1
2,17,266,2,1,2,1,2,2,2,1,1,0,41326,1,4
1,12,307,1,5,2,1,1,1,1,1,1,0,41326,14,3
1,2,307,2,2,2,1,2,1,2,1,1,0,41326,1,1
2,2,266,3,4,1,1,2,1,2,1,2,0,41326,3,1
2,12,292,1,1,2,2,2,2,2,1,1,250,41326,3,3
1,2,307,2,5,2,1,2,1,2,1,1,0,41327,1,4
1,48,141,2,5,3,2,1,1,1,1,1,250,41326,3,2
1,2,307,2,2,3,1,2,2,2,1,1,0,41401,5,4
1,3,307,1,5,2,1,1,1,2,1,1,0,41401,4,2
1,2,307,2,3,2,2,2,2,2,2,1,0,41336,1,2
1,80,20,1,1,2,1,1,1,1,1,1,200,41326,3,2
2,2,266,2,1,1,1,2,2,2,1,1,50,41326,3,3
2,12,266,2,1,2,2,1,1,1,1,1,0,41326,1,3
2,6,266,2,6,2,1,2,2,2,1,1,20,41361,1,1
2,1,266,1,3,2,1,2,1,2,1,1,0,41326,6,3
1,1,44,3,2,1,1,2,2,2,1,2,150,41326,1,1
1,2,307,1,1,2,1,2,2,2,1,4,0,41327,4,4
1,2,307,2,1,2,2,1,1,2,1,1,0,41326,1,2
2,3,251,1,1,2,2,2,2,2,1,1,250,41326,7,2
1,3,78,2,1,2,2,1,1,2,1,1,0,41326,6,3
1,2,307,1,1,2,1,2,2,2,1,1,0,41326,1,2
1,2,307,2,1,2,1,2,2,2,1,1,0,41401,1,0
1,2,307,1,2,2,2,2,2,2,1,1,0,41326,1,4
1,36,307,1,2,2,1,1,1,1,2,1,0,41401,2,4
1,24,307,2,1,2,1,1,2,1,1,1,0,41401,1,4
1,2,307,2,2,2,1,2,2,2,1,1,0,41326,2,2
2,4,266,1,4,1,1,2,1,2,1,1,0,41326,2,1
2,12,266,2,6,1,1,1,1,1,1,1,0,41401,6,2
2,3,266,3,1,2,1,2,1,2,1,3,0,41326,5,4
1,4,141,2,1,3,1,1,1,2,1,1,0,41326,3,1
1,36,307,2,1,2,2,1,1,1,1,1,0,41401,5,3
1,12,218,2,2,2,2,3,1,2,1,1,0,41326,5,3
1,3,26,1,1,2,1,1,1,2,1,1,0,41326,3,1
2,2,265,2,7,1,2,1,1,2,1,1,0,41332,3,2
1,3,307,2,1,2,2,1,1,2,1,1,0,41326,2,2
2,2,266,1,1,1,1,2,2,2,1,1,0,41401,4,4
1,1,307,3,1,2,2,2,2,2,1,6,0,41401,13,1
2,3,265,3,1,2,2,2,2,2,1,2,0,41401,15,2
1,3,307,2,2,1,1,2,1,2,1,1,0,41326,5,3
2,3,264,3,2,2,2,2,1,2,1,2,0,41401,8,4
1,3,307,2,1,2,2,2,2,2,1,1,0,41336,2,1
2,1,265,3,1,1,2,3,3,2,1,4,0,41401,1,4
2,1,299,3,1,1,2,2,1,2,1,2,30,41326,3,1
1,48,307,2,2,2,2,1,1,1,1,1,0,41324,2,4
2,2,265,3,3,1,2,2,2,2,1,3,0,41326,5,2
2,3,266,1,5,2,1,2,2,2,1,3,0,41326,1,2
1,7,44,2,2,2,1,3,3,3,1,1,0,41326,2,4
2,2,265,3,1,1,2,2,2,2,1,7,0,41327,3,2
2,15,266,1,2,2,1,1,1,1,1,1,0,41327,4,4
2,3,266,1,4,1,1,2,1,2,1,1,0,41401,1,1
2,3,266,2,1,2,1,2,1,2,1,1,0,41326,1,1
2,1,266,1,3,2,1,2,2,2,1,1,50,41326,8,1
2,3,266,2,4,1,1,2,2,2,1,3,0,41327,3,2
1,3,307,1,2,2,2,2,1,2,1,1,0,41330,2,3
1,2,307,2,1,1,1,1,1,1,1,2,0,41401,5,3
1,3,307,2,2,2,1,1,1,2,1,1,0,41401,4,2
1,84,69,2,5,2,2,1,1,2,1,1,0,41326,4,2
2,1,299,1,1,2,1,2,1,2,1,3,100,41326,6,2
1,8,307,2,3,2,1,1,1,1,1,1,50,41326,4,2
2,1,266,1,4,1,1,2,1,2,1,1,0,41401,6,4
1,2,307,2,2,2,1,2,1,2,1,1,80,41326,1,2
1,2,307,3,1,1,1,2,2,2,1,5,0,41326,5,4
2,1,266,3,1,1,1,2,2,2,1,4,0,41326,5,2
1,14,307,2,1,2,1,1,1,1,1,1,0,41401,1,1
2,1,266,3,1,1,1,2,2,1,1,3,0,41401,2,1
1,60,307,2,3,2,2,1,1,1,1,1,0,41327,5,4
1,36,307,1,2,1,2,1,1,1,1,1,200,41401,3,2
1,0,49,3,1,1,2,2,2,2,1,8,0,41326,5,3
1,1,307,1,1,2,1,2,2,2,1,1,0,41401,3,2
2,2,266,1,3,2,1,2,2,2,1,1,0,41326,2,3
2,6,289,2,6,2,2,2,1,2,1,1,150,41326,3,2
2,3,299,1,4,2,2,1,1,1,1,1,0,41326,4,4
1,3,307,1,1,2,1,2,1,2,1,1,0,41330,1,1
1,3,307,1,1,2,2,1,1,2,1,1,0,41326,5,1
1,5,307,2,1,2,2,1,1,1,1,1,0,41326,1,4
2,1,265,3,1,1,2,2,2,2,1,5,0,41401,1,1
1,2,307,2,1,3,1,1,1,2,1,1,0,41326,4,2
1,60,307,1,1,2,1,1,1,1,1,1,0,41326,3,2
2,12,265,2,1,2,2,2,2,2,1,1,0,41326,6,2
2,6,265,1,1,2,2,2,2,2,1,3,0,41326,3,4
1,2,307,2,2,2,2,1,1,2,1,1,0,41326,3,3
2,48,289,1,1,2,2,1,1,1,1,1,0,41401,1,1
2,1,266,3,1,1,1,2,1,2,1,5,0,41332,7,2
2,3,254,2,4,2,1,1,1,2,1,1,0,41326,9,3
1,3,307,2,1,2,1,2,1,2,1,2,0,41326,7,1
2,3,266,2,1,2,1,1,1,2,1,1,100,41326,3,2
2,7,266,1,1,3,1,1,1,2,1,1,0,41401,7,4
1,2,307,2,1,2,1,2,2,2,1,1,20,41327,1,3
1,1,307,2,2,2,1,2,2,2,1,1,0,41327,1,1
2,3,266,3,1,1,1,2,3,3,1,3,0,41401,13,3
2,72,266,2,1,2,2,1,1,1,1,1,250,41336,10,4
1,2,307,1,1,3,2,1,1,2,1,1,0,41401,1,3
1,8,307,2,1,2,3,2,1,1,1,1,0,41326,4,3
1,5,195,2,6,1,1,2,1,2,1,1,0,41401,3,2
1,2,307,3,2,2,2,3,3,3,1,5,0,41326,4,4
2,4,264,3,1,2,2,3,3,3,2,8,0,41326,5,3
2,1,266,2,6,1,1,2,2,2,1,1,0,41336,1,2
2,1,266,1,3,2,1,2,2,2,1,1,50,41326,6,1
1,2,307,1,2,2,1,2,2,2,1,1,100,41326,2,3
2,12,299,2,2,1,1,1,1,1,1,1,0,41327,1,3
1,24,20,1,2,2,1,1,1,1,1,1,0,41401,1,1
1,36,20,1,1,2,1,1,1,1,1,1,0,41401,2,1
1,1,141,1,5,3,1,2,2,2,1,1,0,41326,4,1
2,2,265,1,7,1,2,3,3,2,1,1,0,41326,4,1
1,1,307,3,1,2,1,2,2,2,1,4,0,41401,7,1
1,12,26,1,2,3,2,1,1,1,1,1,0,41326,1,2
2,3,285,1,3,3,2,3,3,3,1,1,0,41325,1,2
1,2,307,2,2,2,1,1,1,1,1,1,0,41330,1,3
2,3,265,2,1,2,2,2,2,2,1,1,0,41326,5,3
2,12,299,2,1,1,1,2,2,2,1,1,0,41326,3,2
1,1,307,1,2,2,2,2,2,2,1,1,0,41327,5,2
2,7,265,2,2,2,2,2,2,2,1,2,0,41401,5,1
1,1,307,3,1,2,2,2,1,2,1,2,0,41401,8,2
1,2,307,2,1,2,1,2,1,2,1,1,0,41326,5,2
2,11,266,1,4,2,1,1,1,1,1,1,0,41326,11,3
1,2,307,2,2,2,2,1,1,3,1,2,0,41324,2,4
1,12,205,1,1,2,2,1,1,2,1,1,0,41326,1,3
1,4,307,2,1,2,1,2,1,2,2,1,0,41326,6,3
1,1,189,2,1,3,1,3,3,3,1,1,0,41336,3,1
2,2,266,1,1,2,2,2,1,2,1,1,0,41401,5,1
1,1,307,1,2,1,1,2,2,2,1,1,0,41401,3,3
1,3,307,2,1,2,1,3,3,2,1,2,0,41326,1,3
1,12,307,2,2,2,1,2,2,1,1,1,0,41324,4,4
2,2,251,2,1,2,1,2,1,2,1,1,0,41326,4,2
1,48,205,2,5,1,2,1,1,1,1,2,330,41326,4,1
2,3,266,2,5,1,1,2,1,2,1,1,0,41326,5,2
2,2,265,3,1,3,2,2,2,3,1,2,0,41326,5,2
1,36,109,1,2,2,2,1,1,1,1,2,0,41336,4,3
1,1,307,2,2,1,1,2,2,2,1,1,0,41326,1,2
1,2,307,2,1,2,1,1,1,2,1,1,0,41326,1,2
2,12,266,3,1,2,1,1,1,1,1,2,0,41336,4,4
2,4,247,2,1,1,2,2,2,2,1,3,0,41330,3,3
2,12,266,1,1,2,1,2,1,3,1,1,0,41401,3,2
1,2,307,2,1,3,1,3,1,3,1,2,0,41327,3,2
2,2,266,1,2,2,1,2,2,2,1,1,0,41326,3,3
1,36,205,2,7,1,3,1,1,2,2,1,0,41327,2,2
1,1,307,2,2,2,1,2,1,2,1,1,0,41326,4,1
1,12,218,1,5,1,3,1,1,1,1,1,300,41326,1,2
2,8,265,1,6,2,2,1,1,2,1,1,0,41326,2,4
1,3,307,2,1,2,2,1,1,2,1,1,0,41326,1,4
2,3,266,1,1,2,1,1,1,2,1,1,0,41326,5,2
1,36,307,3,1,3,1,3,3,1,1,2,0,41326,1,4
1,1,307,2,1,2,2,1,1,2,1,4,0,41326,5,2
2,1,299,3,2,2,1,2,2,3,1,3,0,41326,4,1
2,24,266,2,6,1,2,1,1,2,1,1,0,41326,5,1
2,1,266,1,3,1,1,3,3,3,1,1,0,41326,1,3
1,3,307,2,1,2,1,1,1,2,1,1,0,41326,6,3
2,2,265,3,1,2,2,2,2,2,1,4,0,41401,1,4
2,4,265,1,3,1,2,2,1,2,1,1,0,41326,6,0
1,1,307,3,1,1,1,2,2,2,1,4,0,41326,4,1
2,1,285,3,1,2,3,2,2,3,1,4,0,41326,3,1
1,6,307,2,1,1,2,2,2,2,1,1,0,41326,4,4
2,8,264,2,3,2,3,3,3,2,1,1,0,41401,1,3
1,12,307,2,7,2,1,1,1,1,1,1,0,41332,28,4
1,15,307,2,1,2,1,1,1,1,1,1,0,41401,4,4
1,3,307,2,1,2,2,2,1,2,1,1,0,41326,1,3
2,3,295,1,7,1,1,3,3,3,1,1,0,41401,1,2
1,5,213,1,1,2,2,2,1,2,1,1,0,41326,2,3
1,24,179,1,7,2,1,1,1,3,1,1,0,41326,5,1
1,1,307,2,1,2,1,3,3,2,1,1,0,41326,1,3
2,6,265,1,1,2,2,1,1,1,1,1,0,41401,3,3
2,28,241,3,7,2,1,2,2,2,1,4,0,41326,4,3
1,2,307,1,1,2,1,1,1,2,1,1,0,41326,4,1
2,4,266,2,4,2,1,2,2,2,1,1,15,41401,3,4
1,2,307,2,1,2,2,2,2,2,1,1,59,41326,1,4
1,1,307,2,1,2,1,2,2,2,1,1,0,41401,1,3
2,3,266,2,7,1,1,2,2,2,1,1,0,41336,1,4
2,1,266,1,4,2,1,2,2,2,1,1,0,41401,3,1
2,4,266,1,1,1,1,2,1,2,1,1,0,41401,6,3
1,3,307,2,2,2,2,2,1,1,1,1,0,41326,5,2
2,7,299,1,1,3,1,1,1,2,1,1,0,41326,2,2
2,18,266,3,1,2,1,1,1,2,1,4,0,41325,0,4
2,4,254,2,1,2,1,1,1,2,1,1,0,41326,4,3
2,18,266,1,2,3,1,1,1,1,1,1,0,41401,1,4
2,2,292,2,7,1,2,2,2,2,1,1,0,41326,1,2
2,3,265,1,1,2,2,2,2,2,1,1,0,41326,15,1
2,2,266,2,4,2,1,1,1,1,1,4,100,41336,4,2
2,3,266,2,4,2,1,1,1,1,1,1,100,41326,2,4
2,1,265,1,1,2,2,2,2,2,1,1,0,41326,3,2
1,8,103,1,1,2,1,1,3,3,1,1,0,41326,3,4
2,2,266,2,1,2,1,2,2,2,1,1,0,41401,5,3
2,0,266,3,1,2,2,2,2,2,1,3,0,41401,0,2
2,2,265,1,1,3,2,2,1,3,1,1,0,41326,5,2
2,1,266,3,2,1,1,2,2,2,1,6,0,41401,4,1
1,24,195,1,1,2,2,1,1,2,1,1,0,41326,2,4
2,3,265,3,3,2,2,2,2,2,1,2,0,41401,3,2
1,2,307,2,2,2,2,2,2,2,1,1,0,41327,3,2
2,60,266,2,7,3,1,1,1,1,2,1,0,41326,5,3
2,2,265,2,1,2,2,2,2,2,1,1,50,41326,6,2
2,2,266,2,1,2,1,1,1,2,1,1,0,41401,1,4
1,2,307,2,1,2,2,2,1,2,1,1,0,41327,5,2
1,96,178,2,7,2,1,1,1,1,1,2,0,41326,0,4
2,2,265,2,1,2,2,2,2,2,1,1,0,41325,0,4
1,1,307,2,2,2,1,2,1,2,1,1,0,41401,1,3
2,11,266,1,3,2,1,1,1,1,1,1,0,41326,3,2
2,5,266,2,1,2,1,3,3,1,1,1,0,41401,1,0
1,12,307,2,1,2,1,2,2,1,1,1,0,41326,1,3
1,4,307,2,1,2,2,1,1,2,1,1,0,41326,5,3
1,2,307,1,1,2,1,1,1,2,1,1,0,41401,3,1
2,4,265,3,1,2,2,2,2,2,1,2,0,41327,3,3
1,24,182,2,1,1,2,3,3,3,1,1,0,41326,8,1
1,60,307,1,1,3,3,3,3,3,1,1,0,41326,1,3
1,36,76,1,1,3,1,1,1,2,1,1,0,41326,1,1
2,10,243,2,1,2,1,2,2,2,1,1,0,41326,3,4
1,6,141,2,1,2,1,1,1,1,1,1,0,41326,5,1
2,6,306,1,1,2,2,3,1,3,1,1,0,41401,4,2
1,18,307,1,2,3,1,1,1,1,1,1,0,41326,2,3
1,12,75,1,1,2,2,3,3,3,1,1,0,41326,1,2
2,4,266,2,1,2,1,1,1,2,1,1,0,41326,3,4
2,6,266,3,3,2,1,1,1,1,1,2,0,41401,6,3
1,9,141,2,1,2,2,3,3,3,1,1,0,41326,3,3
1,48,152,2,1,1,2,3,2,3,1,1,0,41326,3,4
2,3,265,3,1,2,2,2,2,2,1,2,0,41326,6,4
2,5,265,2,1,2,2,2,2,2,1,1,0,41327,13,4
1,2,307,1,2,2,1,2,1,2,1,1,80,41326,3,4
1,3,307,2,1,2,1,2,2,2,1,1,0,41401,1,4
2,8,243,1,7,2,1,3,3,3,1,1,0,41401,1,4
2,2,264,1,4,1,2,2,2,2,1,2,0,41361,2,4
1,18,69,2,2,2,3,3,3,2,1,1,0,41326,1,2
2,36,247,2,2,1,1,1,1,1,1,1,250,41401,1,4
2,1,266,2,6,1,1,2,2,2,1,1,0,41326,1,3
2,8,276,2,3,2,2,2,2,2,1,1,80,41401,7,1
2,24,264,1,1,2,3,1,1,1,1,1,0,41401,2,1
1,36,307,2,2,2,1,1,1,1,1,1,0,41401,12,4
